Epoch_UTC,Local_Date_Time,MassConc_1.0,MassConc_2.5,MassConc_4.0,MassConc_10.,NumbConc_0.5,NumbConc_1.0,NumbConc_2.5,NumbConc_4.0,NumbConc_10.,TypPartSize
1620846468.6,2021-05-12T12:07:48.600000-07:00,1.3863779306411743,1.730254054069519,1.9440854787826538,1.9868515729904175,8.918322563171387,10.74275016784668,11.047317504882812,11.103130340576172,11.112130165100098,0.654763400554657
1620846469.6,2021-05-12T12:07:49.600000-07:00,1.3672242164611816,1.69325852394104,1.8935422897338867,1.9335994720458984,8.819781303405762,10.607549667358398,10.895541191101074,10.948023796081543,10.956547737121582,0.6471863985061646
1620846470.6,2021-05-12T12:07:50.600000-07:00,1.3775379657745361,1.7609001398086548,2.0071003437042236,2.0563409328460693,8.782907485961914,10.632165908813477,10.97417163848877,11.037776947021484,11.047839164733887,0.6731468439102173
1620846471.6,2021-05-12T12:07:51.600000-07:00,1.4152379035949707,1.8482975959777832,2.1329660415649414,2.1899006366729736,8.949387550354004,10.883554458618164,11.27196216583252,11.344975471496582,11.356365203857422,0.6783661842346191
1620846472.6,2021-05-12T12:07:52.600000-07:00,1.449752926826477,1.854048490524292,2.1138322353363037,2.1657891273498535,9.24176025390625,11.188693046569824,11.549418449401855,11.616522789001465,11.6271333694458,0.6678306460380554
1620846473.6,2021-05-12T12:07:53.600000-07:00,1.5430212020874023,2.0639679431915283,2.4138238430023193,2.483793020248413,9.665493965148926,11.816980361938477,12.286552429199219,12.375697135925293,12.389424324035645,0.6890079975128174
1620846474.6,2021-05-12T12:07:54.600000-07:00,1.599386215209961,2.128801107406616,2.4828877449035645,2.553706407546997,10.038468360900879,12.259305953979492,12.736053466796875,12.82638931274414,12.840333938598633,0.686038076877594
1620846475.6,2021-05-12T12:07:55.600000-07:00,1.6486443281173706,2.2161381244659424,2.5987534523010254,2.6752758026123047,10.306600570678711,12.614885330200195,13.126887321472168,13.224263191223145,13.239221572875977,0.6926459670066833
1620846476.6,2021-05-12T12:07:56.600000-07:00,1.6906487941741943,2.2674474716186523,2.6556382179260254,2.7332763671875,10.578906059265137,12.941493034362793,13.461670875549316,13.560519218444824,13.575721740722656,0.6944934129714966
1620846477.6,2021-05-12T12:07:57.600000-07:00,1.7084228992462158,2.2912864685058594,2.6835594177246094,2.7620139122009277,10.690122604370117,13.077548027038574,13.603196144104004,13.703083992004395,13.718445777893066,0.6944934725761414
1620846478.6,2021-05-12T12:07:58.600000-07:00,1.7106202840805054,2.278695821762085,2.658900022506714,2.7349400520324707,10.733153343200684,13.11005687713623,13.621700286865234,13.71867847442627,13.733643531799316,0.6871101260185242
1620846479.6,2021-05-12T12:07:59.600000-07:00,1.714725136756897,2.254768133163452,2.6120944023132324,2.6835575103759766,10.814309120178223,13.171198844909668,13.656296730041504,13.747758865356445,13.761970520019531,0.6743419766426086
1620846480.6,2021-05-12T12:08:00.600000-07:00,1.7153067588806152,2.2298061847686768,2.566429615020752,2.633754014968872,10.866463661193848,13.201645851135254,13.662598609924316,13.749062538146973,13.762588500976562,0.6608908772468567
1620846481.6,2021-05-12T12:08:01.600000-07:00,1.7147825956344604,2.2174766063690186,2.5445713996887207,2.6099910736083984,10.88509464263916,13.209372520446777,13.6591796875,13.743340492248535,13.756547927856445,0.6559181213378906
1620846482.6,2021-05-12T12:08:02.600000-07:00,1.6987214088439941,2.196707248687744,2.520738124847412,2.585545063018799,10.78314208984375,13.085649490356445,13.531244277954102,13.614616394042969,13.627699851989746,0.6559181213378906
1620846483.6,2021-05-12T12:08:03.600000-07:00,1.668724775314331,2.157916784286499,2.4762260913848877,2.539888381958008,10.592728614807129,12.854578018188477,13.292304039001465,13.3742036819458,13.387056350708008,0.6559181213378906
1620846484.6,2021-05-12T12:08:04.600000-07:00,1.6459600925445557,2.1506521701812744,2.4825639724731445,2.5489468574523926,10.406435012817383,12.656826972961426,13.109530448913574,13.194648742675781,13.20792293548584,0.664551854133606
1620846485.6,2021-05-12T12:08:05.600000-07:00,1.6239196062088013,2.12857723236084,2.461486339569092,2.5280673503875732,10.254415512084961,12.480554580688477,12.933548927307129,13.018842697143555,13.032118797302246,0.6625518202781677
1620846486.6,2021-05-12T12:08:06.600000-07:00,1.5956052541732788,2.0871567726135254,2.4107770919799805,2.475499153137207,10.083736419677734,12.267293930053711,12.708321571350098,12.791285514831543,12.804215431213379,0.6643080711364746
1620846487.6,2021-05-12T12:08:07.600000-07:00,1.5572844743728638,2.037031412124634,2.3528788089752197,2.416048288345337,9.841560363769531,11.972677230834961,12.40311336517334,12.484085083007812,12.496703147888184,0.6643081903457642
1620846488.6,2021-05-12T12:08:08.600000-07:00,1.53004789352417,1.9846993684768677,2.281503438949585,2.3408639430999756,9.700915336608887,11.780145645141602,12.18726921081543,12.263558387756348,12.275507926940918,0.6562466025352478
1620846489.6,2021-05-12T12:08:09.600000-07:00,1.4948922395706177,1.9390982389450073,2.229083776473999,2.2870802879333496,9.478017807006836,11.509474754333496,11.907245635986328,11.981781959533691,11.993456840515137,0.6562466621398926
1620846490.6,2021-05-12T12:08:10.600000-07:00,1.4593584537506104,1.8964487314224243,2.1823267936706543,2.2395033836364746,9.246234893798828,11.232416152954102,11.623984336853027,11.697422981262207,11.70891284942627,0.6602538824081421
1620846491.6,2021-05-12T12:08:11.600000-07:00,1.422339677810669,1.8450533151626587,2.1210172176361084,2.1762115955352783,9.017890930175781,10.950811386108398,11.329339981079102,11.40027141571045,11.411381721496582,0.6619756817817688
1620846492.6,2021-05-12T12:08:12.600000-07:00,1.3914505243301392,1.7937631607055664,2.0546536445617676,2.106832504272461,8.843194007873535,10.724320411682129,11.084026336669922,11.151224136352539,11.161791801452637,0.6579408645629883
1620846493.6,2021-05-12T12:08:13.600000-07:00,1.3661491870880127,1.7454392910003662,1.988873839378357,2.0375611782073975,8.711997032165527,10.54517650604248,10.883501052856445,10.946405410766602,10.956358909606934,0.6467493772506714
1620846494.6,2021-05-12T12:08:14.600000-07:00,1.3457247018814087,1.7007365226745605,1.9254719018936157,1.9704186916351318,8.616816520690918,10.406310081481934,10.72199535369873,10.78032112121582,10.789627075195312,0.6419842839241028
1620846495.6,2021-05-12T12:08:15.600000-07:00,1.318162202835083,1.6659027338027954,1.8860352039337158,1.9300613403320312,8.440330505371094,10.193172454833984,10.502391815185547,10.55952262878418,10.56863784790039,0.6419841647148132
1620846496.6,2021-05-12T12:08:16.600000-07:00,1.2988107204437256,1.651202917098999,1.8759984970092773,1.9209582805633545,8.29803466796875,10.033679962158203,10.347577095031738,10.405776977539062,10.415019989013672,0.6474313139915466
