Epoch_UTC,0.3_Bin,0.5_Bin,1.0_Bin,2.5_Bin,5.0_Bin,10.0_Bin,PM_1.0_SP,PM_2.5_SP,PM_10.0_SP,PM_1.0_AM,PM_2.5_AM,PM_10.0_AM
1621527423.5681,621.0000,198.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527424.4761,621.0000,198.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527425.3151,621.0000,198.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527426.1541,603.0000,192.0000,27.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527427.0621,603.0000,192.0000,27.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527427.9011,603.0000,192.0000,27.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527428.7391,642.0000,205.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527429.6481,642.0000,205.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527430.4861,642.0000,205.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527431.3251,636.0000,203.0000,25.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527432.2331,636.0000,203.0000,25.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527433.0721,636.0000,203.0000,25.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527433.9101,663.0000,206.0000,23.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527434.8191,663.0000,206.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527435.6571,663.0000,206.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527436.4961,657.0000,207.0000,21.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527437.4041,657.0000,207.0000,21.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527438.2431,657.0000,207.0000,21.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527439.0821,720.0000,220.0000,21.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527439.9901,720.0000,220.0000,21.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527440.8291,720.0000,220.0000,21.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527441.6671,687.0000,211.0000,20.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527442.5761,687.0000,211.0000,20.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527443.4141,687.0000,211.0000,20.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527444.2531,708.0000,218.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527445.1611,708.0000,218.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527446.0001,708.0000,218.0000,18.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527446.8381,714.0000,220.0000,26.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527447.7481,714.0000,220.0000,26.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527448.5861,714.0000,220.0000,26.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527449.4251,723.0000,220.0000,26.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527450.3331,723.0000,220.0000,26.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527451.1721,723.0000,220.0000,26.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527452.0111,729.0000,218.0000,22.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527452.9201,729.0000,218.0000,22.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527453.7591,729.0000,218.0000,22.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527454.5971,690.0000,207.0000,23.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527455.5061,690.0000,207.0000,23.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527456.3441,690.0000,207.0000,23.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527457.1831,741.0000,222.0000,27.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527458.0911,741.0000,222.0000,27.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527458.9301,741.0000,222.0000,27.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527459.7681,702.0000,213.0000,25.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527460.6771,702.0000,213.0000,25.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527461.5161,702.0000,213.0000,25.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527462.3551,732.0000,221.0000,24.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527463.2631,732.0000,221.0000,24.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527464.1021,732.0000,221.0000,24.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527464.9411,696.0000,214.0000,26.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527465.8501,696.0000,214.0000,26.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527466.6891,696.0000,214.0000,26.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527467.5271,747.0000,227.0000,26.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527468.4361,747.0000,227.0000,26.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527469.2741,747.0000,227.0000,26.0000,1.0000,1.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527470.1131,753.0000,225.0000,26.0000,2.0000,2.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527471.0211,753.0000,225.0000,26.0000,2.0000,2.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527471.8601,753.0000,225.0000,26.0000,2.0000,2.0000,1.0000,4.0000,4.0000,5.0000,4.0000,4.0000,5.0000
1621527472.7001,810.0000,244.0000,18.0000,3.0000,2.0000,1.0000,4.0000,4.0000,6.0000,4.0000,4.0000,6.0000
1621527473.6081,810.0000,244.0000,18.0000,3.0000,2.0000,1.0000,4.0000,4.0000,6.0000,4.0000,4.0000,6.0000
1621527474.4471,810.0000,244.0000,18.0000,3.0000,2.0000,1.0000,4.0000,4.0000,6.0000,4.0000,4.0000,6.0000
1621527475.2851,816.0000,249.0000,18.0000,3.0000,2.0000,1.0000,4.0000,4.0000,6.0000,4.0000,4.0000,6.0000
1621527476.1931,816.0000,249.0000,18.0000,3.0000,2.0000,1.0000,4.0000,4.0000,6.0000,4.0000,4.0000,6.0000
1621527477.0321,816.0000,249.0000,18.0000,3.0000,2.0000,1.0000,4.0000,4.0000,6.0000,4.0000,4.0000,6.0000
1621527477.8711,858.0000,267.0000,20.0000,4.0000,2.0000,1.0000,4.0000,5.0000,7.0000,4.0000,5.0000,7.0000
1621527478.7801,858.0000,267.0000,20.0000,4.0000,2.0000,1.0000,4.0000,5.0000,7.0000,4.0000,5.0000,7.0000
1621527479.6191,858.0000,267.0000,20.0000,4.0000,2.0000,1.0000,4.0000,5.0000,7.0000,4.0000,5.0000,7.0000
1621527480.4571,870.0000,269.0000,20.0000,4.0000,2.0000,1.0000,4.0000,5.0000,7.0000,4.0000,5.0000,7.0000
1621527481.3661,870.0000,269.0000,20.0000,4.0000,2.0000,1.0000,4.0000,5.0000,7.0000,4.0000,5.0000,7.0000
1621527482.2041,870.0000,269.0000,20.0000,4.0000,2.0000,1.0000,4.0000,5.0000,7.0000,4.0000,5.0000,7.0000
1621527483.0431,825.0000,252.0000,14.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527483.9521,825.0000,252.0000,14.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527484.7911,825.0000,252.0000,14.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527485.6301,801.0000,246.0000,11.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527486.5381,801.0000,246.0000,11.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527487.3771,801.0000,246.0000,11.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527488.2151,777.0000,240.0000,12.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527489.1251,777.0000,240.0000,12.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527489.9631,777.0000,240.0000,12.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527490.8021,750.0000,234.0000,12.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527491.7101,750.0000,234.0000,12.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527492.5491,750.0000,234.0000,12.0000,3.0000,1.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527493.3871,738.0000,230.0000,15.0000,3.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527494.2961,738.0000,230.0000,15.0000,3.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527495.1341,738.0000,230.0000,15.0000,3.0000,1.0000,0.0000,4.0000,5.0000,6.0000,4.0000,5.0000,6.0000
1621527495.9731,720.0000,225.0000,17.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527496.8811,720.0000,225.0000,17.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527497.7201,720.0000,225.0000,17.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527498.5591,663.0000,204.0000,17.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527499.4681,663.0000,204.0000,17.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527500.3071,663.0000,204.0000,17.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527501.1451,669.0000,204.0000,17.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527502.0541,669.0000,204.0000,17.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527502.8921,669.0000,204.0000,17.0000,1.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
1621527503.7311,609.0000,183.0000,17.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527504.6391,609.0000,183.0000,17.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527505.4781,609.0000,183.0000,17.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527506.3161,636.0000,192.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527507.2261,636.0000,192.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527508.0641,636.0000,192.0000,23.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527508.9031,657.0000,205.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527509.8111,657.0000,205.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527510.6501,657.0000,205.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527511.4891,693.0000,215.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527512.3971,693.0000,215.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527513.2361,693.0000,215.0000,25.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527514.0741,687.0000,210.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527514.9841,687.0000,210.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527515.8221,687.0000,210.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527516.6611,726.0000,221.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527517.5691,726.0000,221.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527518.4081,726.0000,221.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527519.2471,693.0000,214.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527520.1551,693.0000,214.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527520.9941,693.0000,214.0000,27.0000,0.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527521.8331,711.0000,223.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527522.7411,711.0000,223.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527523.5801,711.0000,223.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527524.4191,729.0000,231.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527525.3271,729.0000,231.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527526.1661,729.0000,231.0000,27.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527527.0041,711.0000,226.0000,29.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527527.9131,711.0000,226.0000,29.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527528.7511,711.0000,226.0000,29.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527529.5901,747.0000,237.0000,33.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527530.4991,747.0000,237.0000,33.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527531.3381,747.0000,237.0000,33.0000,0.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527532.1771,735.0000,235.0000,37.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527533.0851,735.0000,235.0000,37.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527533.9231,735.0000,235.0000,37.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527534.7621,717.0000,229.0000,35.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527535.6701,717.0000,229.0000,35.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527536.5091,717.0000,229.0000,35.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527537.3481,738.0000,234.0000,36.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527538.2571,738.0000,234.0000,36.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527539.0961,738.0000,234.0000,36.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527539.9341,729.0000,232.0000,36.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527540.8431,729.0000,232.0000,36.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527541.6811,729.0000,232.0000,36.0000,1.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527542.5201,717.0000,230.0000,34.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527543.4281,717.0000,230.0000,34.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527544.2671,717.0000,230.0000,34.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527545.1061,735.0000,236.0000,34.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527546.0141,735.0000,236.0000,34.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527546.8531,735.0000,236.0000,34.0000,1.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527547.6911,735.0000,232.0000,38.0000,2.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527548.6001,735.0000,232.0000,38.0000,2.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527549.4391,735.0000,232.0000,38.0000,2.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527550.2781,711.0000,220.0000,40.0000,2.0000,0.0000,0.0000,2.0000,5.0000,5.0000,2.0000,5.0000,5.0000
1621527551.1861,711.0000,220.0000,40.0000,2.0000,0.0000,0.0000,2.0000,5.0000,5.0000,2.0000,5.0000,5.0000
1621527552.0251,711.0000,220.0000,40.0000,2.0000,0.0000,0.0000,2.0000,5.0000,5.0000,2.0000,5.0000,5.0000
1621527552.8631,735.0000,227.0000,44.0000,2.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527553.7731,735.0000,227.0000,44.0000,2.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527554.6111,735.0000,227.0000,44.0000,2.0000,0.0000,0.0000,4.0000,6.0000,6.0000,4.0000,6.0000,6.0000
1621527555.4501,672.0000,208.0000,38.0000,2.0000,0.0000,0.0000,4.0000,5.0000,5.0000,4.0000,5.0000,5.0000
1621527556.3581,672.0000,208.0000,38.0000,2.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527557.1971,672.0000,208.0000,38.0000,2.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527558.0361,702.0000,216.0000,34.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527558.9451,702.0000,216.0000,34.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527559.7841,702.0000,216.0000,34.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527560.6221,681.0000,209.0000,36.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527561.5311,681.0000,209.0000,36.0000,1.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527562.3691,681.0000,209.0000,36.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527563.2081,663.0000,207.0000,36.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527564.1161,663.0000,207.0000,36.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527564.9551,663.0000,207.0000,36.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527565.7931,690.0000,218.0000,33.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527566.7021,690.0000,218.0000,33.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527567.5401,690.0000,218.0000,33.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527568.3791,663.0000,209.0000,33.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527569.2871,663.0000,209.0000,33.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527570.1261,663.0000,209.0000,33.0000,1.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527570.9651,702.0000,222.0000,33.0000,2.0000,0.0000,0.0000,2.0000,4.0000,4.0000,2.0000,4.0000,4.0000
1621527571.8741,702.0000,222.0000,33.0000,2.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527572.7131,702.0000,222.0000,33.0000,2.0000,0.0000,0.0000,3.0000,5.0000,5.0000,3.0000,5.0000,5.0000
1621527573.5511,663.0000,211.0000,26.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527574.4591,663.0000,211.0000,26.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527575.2971,663.0000,211.0000,26.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527576.1361,681.0000,215.0000,24.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527577.0441,681.0000,215.0000,24.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527577.8831,681.0000,215.0000,24.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527578.7211,693.0000,217.0000,20.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527579.6301,693.0000,217.0000,20.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527580.4681,693.0000,217.0000,20.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527581.3071,705.0000,221.0000,20.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527582.2151,705.0000,221.0000,20.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527583.0541,705.0000,221.0000,20.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527583.8931,648.0000,204.0000,16.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527584.8011,648.0000,204.0000,16.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527585.6401,648.0000,204.0000,16.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527586.4781,654.0000,206.0000,13.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527587.3871,654.0000,206.0000,13.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527588.2251,654.0000,206.0000,13.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527589.0641,645.0000,203.0000,13.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527589.9721,645.0000,203.0000,13.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527590.8111,645.0000,203.0000,13.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527591.6491,657.0000,207.0000,16.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527592.5591,657.0000,207.0000,16.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527593.3971,657.0000,207.0000,16.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527594.2361,633.0000,197.0000,15.0000,1.0000,0.0000,0.0000,3.0000,4.0000,4.0000,3.0000,4.0000,4.0000
1621527595.1441,633.0000,197.0000,15.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527595.9831,633.0000,197.0000,15.0000,1.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,3.0000,3.0000
1621527596.8221,615.0000,189.0000,13.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
1621527597.7301,615.0000,189.0000,13.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
1621527598.5691,615.0000,189.0000,13.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000
